"X0"	"X0.1"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"
"IMAGE:841103"	0.041614	-0.134776	-0.088631	-0.042142	-0.329789	-0.385472	-0.344595	-0.320488	-0.428028	-0.326465	-0.150993	-0.48328	-0.245145	-0.282589	-0.283155	-0.288443	-0.229139	-0.016137	-0.270607	-0.129718	-0.537076	-0.052463	-0.080082	0.031278	-0.018337	0.196186	0.007257	0.348153	-0.072921	0.329258	0.035876	0.185363	0.30226	0.486433	0.318486	0.179958	0.213508	0.112503	-0.04139	0.228874	0.433901	0.323392	0.207065	-0.194993	0.329624	0.312843	0.336814	0.151339
"IMAGE:854188"	-0.045237	-0.383576	-0.064213	0.648328	-0.966243	0.056218	0.025917	0.086444	-0.112439	0.209965	-0.173648	0.019742	0.174511	0.11136	0.410658	0.256645	-0.401284	0.293103	-0.029378	0.130867	0.198742	0.508249	-0.706773	0.21401	0.752328	-0.397155	-0.071448	0.148261	0.099882	-0.281869	0.23675	-0.100611	-0.328375	0.092362	-0.261237	-0.351198	0.278487	-0.369199	-0.007727	0.188171	-0.111476	-0.25836	0.252036	-0.128217	0.008573	-0.080118	0.477953	-0.115651
"IMAGE:900514"	-0.217944	0.096956	0.394039	-0.150506	-0.354248	-0.454014	-0.77327	-0.515099	-0.339338	-0.756271	-0.277164	-0.015873	-0.1033	0.160799	-0.325253	-0.300511	0.089583	-0.477329	0.643448	0.210591	-0.028519	0.081143	-0.847951	-0.033857	-0.224561	0.707166	0.291988	0.265008	0.141474	0.50072	-0.402731	0.027853	0.118364	0.797039	0.179483	0.60703	0.106786	0.282848	-0.543446	0.141547	0.423875	0.257179	-0.224454	0.097674	-0.6994	0.280707	-0.246341	-0.321896
"IMAGE:782748"	-0.033613	0.139901	-0.981278	-0.151306	-0.14175	0.253615	-0.104992	-0.316176	-0.288662	0.191397	0.018246	0.246728	-0.339071	-0.018571	0.129054	-0.256824	0.302127	-0.01444	-0.008405	0.019561	-0.070626	0.229726	-0.246125	0.202678	-0.305857	0.426197	0.191139	-0.417455	0.229947	-0.396263	0.411228	0.079314	0.298215	0.082447	-0.014002	-0.155526	-0.219163	0.356145	-0.029034	0.16363	0.45901	-0.255364	-0.247931	-0.236366	0.18026	0.020244	0.198267	0.132235
"IMAGE:1673036"	-0.342563	-0.017848	0.147108	-0.198093	0.119291	-0.05596	0.004408	-0.065907	-0.262387	-0.098366	-0.327046	0.095651	-0.370582	0.04988	0.239525	0.108372	0.292497	0.016087	0.38251	-0.094086	-0.069865	-0.126556	0.161202	-0.134464	-0.277013	0.295376	0.313669	-0.49462	-0.564263	-0.187974	0.11042	-0.108523	0.26513	-0.155782	0.012573	0.239925	0.299937	0.116281	0.309599	0.267063	0.334883	-0.144696	0.123848	-0.429881	-0.060033	0.345614	0.326438	-0.533482
"IMAGE:46070"	0.228693	0.102968	-0.432209	0.296526	-0.198744	-0.075511	-0.292704	0.081247	0.087852	-0.105659	-0.540501	0.138211	-0.679541	-0.227145	-0.05901	-0.146371	-0.016132	0.03621	0.717086	0.06316	-0.028106	-0.069108	0.436286	-0.401483	0.182678	0.452902	-0.324445	-0.233244	-0.461781	0.085564	0.025095	-0.254201	-0.184394	0.04725	0.48904	-0.348659	-0.088188	0.578186	0.628745	0.046086	-0.136835	-0.316999	0.124751	-0.039684	-0.128228	0.243399	0.112311	0.257918
"IMAGE:1522182"	0.140387	0.120417	0.303656	-1.571774	0.378466	0.187163	-0.117421	-0.326035	0.321765	0.089444	0.176103	0.140247	-0.17136	-0.080177	-0.079091	0.396159	-0.331828	0.044121	-0.351252	0.194289	-0.340283	0.109308	-0.033424	0.121923	0.21435	0.096245	-0.138458	-0.186132	0.46999	-0.008154	0.181688	0.313968	-0.178556	0.495727	-0.545551	-0.093483	0.248519	0.599766	-0.748779	0.519386	-0.791748	0.241556	0.003259	0.197176	-0.259802	0.599448	0.349277	-0.041285
"IMAGE:135640"	0.441401	0.27457	0.256773	0.413321	0.118977	0.270996	0.010033	0.159865	0.050048	-0.071023	-0.075882	-0.170387	-0.406184	-0.42338	-0.34863	-0.368849	-0.52661	-0.538541	-0.364431	-0.200627	-0.553246	-0.10106	-0.459496	-0.11972	-0.162678	-0.09528	-0.013242	0.192941	-0.202337	-0.161031	-0.000313	-0.018011	-0.018572	0.179761	0.358616	0.438562	0.130664	0.185992	0.119661	0.338481	0.228175	0.022647	-0.116781	0.081271	0.094696	0.221951	0.027048	-0.080024
"IMAGE:1699405"	0.321169	-0.447953	-0.463577	0.074827	-0.216138	0.066527	-0.162997	0.421914	-0.391554	0.114009	-0.104986	0.485618	-0.58574	0.189699	0.136723	0.449236	0.366449	0.293079	0.383852	-0.214467	0.172372	0.336497	-0.320149	0.115905	-0.054187	0.308763	-0.530745	-0.012152	-0.074923	0.292778	-0.254667	0.403962	-0.423912	-0.175196	-0.261687	-0.017705	-0.086853	0.055572	-0.178673	0.508812	-0.047143	-0.521761	0.391547	-0.596585	-0.000438	-0.245066	0.138368	0.438252
"IMAGE:855574"	0.306554	0.098194	0.178075	-0.196598	0.097733	-0.086425	0.068535	0.320791	0.341756	0.018316	0.289518	-0.025038	0.247725	-0.260253	-0.245935	-0.390123	0.362685	0.001968	-0.345398	0.226222	-0.845457	-0.08344	0.113585	0.133437	-0.092367	0.184517	-0.109753	0.226245	-0.387072	0.210204	0.194542	0.195036	-0.192002	0.099781	-0.168177	0.125323	-0.098036	0.025091	-0.072708	0.103589	-0.112797	0.124016	-0.25173	-0.018556	-0.166833	0.199033	-0.177536	-0.092575
"IMAGE:1667001"	0.142729	0.137613	-0.101477	0.47767	0.110687	0.669685	-0.014516	0.319097	0.001489	0.504175	0.231047	-0.589349	0.371313	0.038912	-0.11502	0.001316	0.387235	-0.0612	0.087608	0.050729	0.011019	0.431659	0.556093	0.182155	0.089933	-0.006778	0.066758	-0.091353	0.025941	-1.315331	-0.498033	0.150438	-0.304744	-0.475001	-0.097861	0.555606	-0.16856	-0.004311	-0.419799	0.197056	-0.73469	-0.148574	-0.289389	0.610897	-0.173039	0.317909	-0.727256	-0.361813
"IMAGE:279542"	-0.303486	0.119443	-0.423959	0.192819	0.368162	-0.156405	0.134022	-0.256215	0.362652	-0.299803	0.095882	0.304394	-0.321189	-0.17208	-0.11363	0.104724	-0.064679	-0.568177	0.148639	-0.373675	-0.428485	0.075026	0.076826	-0.073951	-0.553923	-0.108441	0.619733	0.090362	-0.015931	0.013875	-0.00508	-0.043803	0.040525	0.586118	0.735565	0.186493	0.06784	0.049856	0.384386	-0.276222	0.690899	-0.278658	-0.017366	-0.047087	-0.079272	-0.716107	-0.177368	-0.319739
"IMAGE:1861307"	-0.208703	0.343435	-0.110956	0.061261	0.131354	-0.011147	-0.332676	-0.41251	-0.476271	0.045545	-0.17411	-0.008583	0.346402	0.241128	0.210726	0.279974	-0.172083	0.124573	-0.740847	0.378254	0.1926	-0.092331	-0.576962	0.152022	-0.120336	-0.448653	0.125419	0.551544	-0.080171	0.279831	-0.185815	0.285477	0.352176	0.223773	0.149766	0.353986	0.197729	-0.185667	-0.173203	-0.784226	0.043997	-0.006533	0.423161	-0.28006	-0.202717	-0.16274	0.082629	0.221309
"IMAGE:1550734"	-0.700924	0.242498	-0.112987	0.380146	0.222403	-0.003644	0.054119	0.09269	-0.285859	-0.559003	0.195398	0.280007	0.138375	-0.299113	0.319989	-0.113374	-0.154196	-0.34354	0.073442	-0.018523	-0.387965	-0.289032	-0.411506	0.047143	-0.025245	0.232621	0.065783	-0.190446	0.393341	0.522973	0.001477	-0.049772	0.449556	-0.308113	0.262244	-0.356212	-0.170323	0.273738	-0.227747	0.089288	0.061199	0.048281	0.016964	0.022276	0.115414	-0.322562	0.196339	0.406437
"IMAGE:1926927"	0.032118	0.083714	-0.280624	-0.01169	0.44737	-0.099577	0.232459	-0.046147	0.629489	0.642053	0.041596	-0.91989	0.091107	0.30945	-0.290643	-0.033674	0.140738	0.343165	0.271722	-0.115635	0.311337	0.347968	0.454563	-0.190782	-0.126709	0.376634	0.192691	0.076657	-0.299141	0.22503	0.013891	0.077727	-0.463525	-0.162625	0.002475	-0.424964	-0.229804	-0.078265	-0.172828	-0.025449	-0.290934	-0.234164	-0.250888	0.037869	-0.229082	-0.091002	0.221144	0.159357
"IMAGE:1486253"	0.148039	-0.207377	0.154936	0.056025	-0.377894	-0.324168	0.139096	-0.050332	0.039793	0.251185	0.128383	-0.209879	0.064125	-0.007017	-0.003208	0.266415	-0.168627	-0.23528	0.535973	-0.263948	0.100728	0.112266	0.082965	-0.235572	0.033746	0.144573	0.448118	0.411185	-0.142171	-0.504669	0.330516	-0.12584	-0.257005	-0.490219	0.340772	0.055394	0.145778	0.081584	0.31933	0.006304	0.341392	-0.190356	-0.934501	0.052886	0.369552	-0.12895	-0.767249	0.09059
"IMAGE:1733628"	0.545691	-0.285763	-0.321216	-0.108534	-0.019319	-0.249129	0.00178	0.610718	-0.434187	-0.341335	-0.295866	0.081769	0.044197	-0.097881	-0.105227	-0.496742	0.523322	-0.00582	0.485348	0.04306	0.659167	0.05803	-0.289579	0.027773	0.052004	0.002902	-0.276735	-0.030459	-0.08624	-0.431845	-0.367386	0.074661	0.104675	-0.082514	-0.145845	0.253951	-0.037067	-0.190583	0.19301	-0.197276	0.097902	-0.342693	0.745333	-0.311625	0.471769	0.01689	0.139822	-0.0029
"IMAGE:490333"	0.262028	-0.002385	0.29293	-0.003983	-0.213902	0.165825	-0.21391	0.22066	0.421787	0.134178	0.177377	-0.204888	0.345119	0.229976	0.108786	-0.19759	0.135365	0.081715	0.484962	-0.500954	-0.441279	0.19526	0.28396	0.225421	-0.546262	-0.375436	-0.018891	0.076176	0.084821	-0.021676	-0.01149	0.142153	0.209988	-0.513229	-0.214237	0.079386	-0.32323	-0.143423	-0.101677	0.032298	0.289383	-0.135364	0.017492	0.24788	-0.216456	-0.287957	-0.208255	-0.035417
"IMAGE:884663"	-0.411371	0.449632	0.252754	-0.710768	0.019963	0.06078	-0.663663	0.103341	-0.087658	-0.06223	0.51379	-0.207057	0.130109	0.193047	0.222949	0.201844	0.215844	0.195452	0.440489	-0.160091	0.074853	-0.390181	-0.086176	-0.857657	0.466498	0.286325	-0.009377	0.104599	-0.268781	0.152747	-0.048514	-0.487088	0.74794	-0.254546	-0.138322	-0.232454	-0.065783	-0.351079	0.331425	0.032365	-0.153473	-0.119889	0.164069	-0.371713	-0.041692	0.014713	0.32243	0.982056
"IMAGE:1132330"	0.04097	-0.010983	-0.219271	0.399386	-0.032598	0.067019	0.066611	-0.509762	0.37127	0.156585	-0.032682	-0.366171	0.511831	-0.119207	0.286006	0.106696	-0.224419	0.421775	-0.520681	0.610495	-0.223907	0.054288	-0.235899	0.421438	0.004943	0.410952	0.050988	0.061794	-0.421087	0.301253	0.308617	-0.350002	-0.026202	0.278007	-0.338784	0.220115	-0.116312	0.040163	-0.581433	-0.345648	-0.144832	0.606233	-0.046914	0.052822	-0.321423	0.178758	-0.850321	-0.153573
"IMAGE:1626142"	-0.449162	0.163784	0.033007	-0.152152	0.311902	0.561601	-0.212615	-0.141656	0.213594	0.118025	-0.159427	0.234044	-0.142989	-0.056277	0.079431	0.216096	0.15079	-0.290263	-0.009901	-0.14194	-0.371438	-0.032657	0.48238	-0.188995	-0.496244	0.101063	-0.048053	-0.101452	-0.863699	0.483907	-0.285935	-0.015007	-0.327208	0.104531	0.077057	0.004197	0.285667	0.136548	0.192638	0.426104	-0.00315	-0.200666	0.273731	0.234153	-0.035439	-0.102767	-0.174471	0.295656
"YML070W"	0.411135	-0.065765	0.089167	-0.371123	-0.514037	-0.634276	0.238134	0.322183	-0.321131	-0.068972	0.585674	0.103869	0.389497	-0.227243	0.37183	0.174795	0.420452	0.359028	0.341568	0.102094	0.542924	-0.012987	0.017422	0.187184	-0.298378	-0.663371	-0.505703	0.149917	-0.21727	-0.158858	-0.009495	0.272039	-0.576819	-0.077048	0.037511	0.073978	-0.059318	-0.194523	0.044242	0.033664	-0.078191	0.250496	0.501072	-0.392388	0.558541	-0.205183	0.09283	-0.551552
"IMAGE:1842700"	-0.654589	-0.18487	0.255765	-0.753281	0.18586	0.58944	-0.274967	0.076362	0.099935	-0.214778	0.054143	0.287639	0.162672	0.202092	0.045487	0.40366	-0.212484	-0.068684	-0.222089	-0.078592	-0.389969	-0.041426	-0.211097	0.127185	0.32613	-0.169193	-0.126005	0.244882	0.090382	-0.215734	0.058618	0.217044	0.441063	0.098381	-0.336477	-0.042614	0.217699	0.293022	-0.81395	0.160346	-0.719345	0.18232	0.371199	0.160837	0.225293	0.290335	0.255755	0.182023
"IMAGE:1009199"	0.20387	0.038767	-0.381144	0.232849	-0.01578	-0.139985	-0.31956	0.175438	-0.279367	-0.045213	-0.137705	0.161479	0.870947	-0.236241	0.29096	-0.208901	0.671039	0.302228	1.089176	-0.052392	1.903361	-0.044899	0.263291	-0.248044	-0.165413	0.022862	-0.133457	-0.65223	-0.082127	-0.163309	-0.250544	-0.085002	-0.027712	-0.431438	-0.318682	0.157907	-0.276096	0.011546	-0.471248	-0.052692	-0.079637	-0.444021	0.234884	-0.142523	-0.357942	0.010049	-0.382153	0.028914
"IMAGE:308038"	0.265347	0.188133	0.177637	0.033068	-0.130118	-0.173306	-0.278461	-0.184596	-0.421753	-0.161133	-0.387763	-0.110778	-0.085182	-0.228032	-0.206131	0.088864	-0.392577	-0.298224	-0.058468	0.212896	-0.199125	-0.114605	0.037842	0.232895	0.217943	-0.0762	-0.47623	-0.16227	0.226459	-0.084487	0.063072	-0.060618	0.136378	-0.018919	-0.092858	-0.027405	0.197576	-0.008941	0.105798	0.321332	0.131313	0.299801	0.219511	0.223448	0.383177	0.110478	0.228755	0.009831
"IMAGE:1733960"	-0.20815	-0.317533	-0.361056	0.085825	0.300615	-0.355069	-0.244108	0.179359	0.324734	-0.487881	-0.311935	0.167745	-0.741675	-0.00206	-0.125938	-0.173183	0.043568	0.055311	1.387114	0.008932	-0.37563	0.022696	-0.183277	0.107577	-0.057514	0.595469	0.314771	-0.054888	-0.286134	-0.089805	-0.006755	0.059377	-0.176629	0.168317	-0.145984	0.375341	0.059839	0.220338	-0.265592	0.211821	0.202727	-0.162236	-0.146395	0.154553	-0.137278	0.142311	-0.370019	-0.232121
"IMAGE:1639643"	0.140538	0.11731	0.00938	0.261868	0.272932	-0.527305	0.313906	-0.187965	-0.879867	-0.065237	0.318102	-0.185111	0.331527	-0.124612	0.375858	-0.135181	0.424097	0.216326	-0.099346	-0.162003	-0.02711	-0.376977	-0.093218	-0.172051	-0.049781	-0.017708	-0.556841	-0.495056	0.062317	0.439637	-0.022946	0.24788	0.014792	-0.36805	0.169299	-0.167934	0.093018	-0.21106	0.21244	0.149577	0.40334	-0.056646	0.704656	-0.197735	-0.395402	0.326451	0.086212	0.047663
"IMAGE:1635066"	-0.158242	0.133988	-0.271641	0.210625	-0.153612	0.390757	-0.090397	0.433815	-0.171293	0.050133	0.269162	1.125929	0.202501	0.108595	-0.142149	0.195091	0.551877	0.226131	0.868164	0.115169	-0.188375	-0.050719	0.279759	-0.215317	-0.504949	-0.14625	0.151171	-0.067428	-0.371292	0.237576	0.012565	-0.58423	-0.148958	-0.104853	-0.014202	-0.599963	-0.326775	-0.338451	-0.033812	-0.703838	-0.33133	-0.49477	-0.627938	-0.205076	0.503832	-0.081763	0.042331	1.340755
"IMAGE:1505382"	0.171553	0.129155	0.112431	0.036446	0.36618	0.193522	0.410886	-0.057508	-0.308497	0.47997	0.337351	-0.242148	-0.170614	0.030336	-0.59351	0.070769	-0.493704	-0.657853	-0.03271	-0.101824	-0.707546	0.388355	0.269171	0.036259	0.469061	0.434241	-0.102001	0.240932	0.165179	0.339151	0.330111	-0.258395	0.299839	0.076897	-0.222921	0.255842	-0.095888	-0.15549	-0.039505	-0.245039	0.187127	-0.413079	-0.28671	0.211195	-0.503155	-0.399579	-0.129895	-0.114181
"IMAGE:912402"	0.549224	0.165539	0.295416	0.19125	0.16808	0.178139	-0.292453	0.247978	0.159079	0.320183	-0.430562	-0.237732	0.083187	0.179068	-0.750082	0.690961	0.09876	0.024274	-0.119455	0.049302	-0.757879	0.048347	-0.395371	0.290903	-0.470646	0.05888	-0.017812	0.452701	0.087811	0.143913	0.002841	-0.178848	0.240168	0.417166	0.266717	0.184193	-0.53577	0.426283	-0.173418	-0.452881	-0.244125	-0.795962	-0.291455	-0.793404	0.112372	0.287504	-0.084974	-0.233679
"IMAGE:418259"	0.044334	0.058675	-0.593688	0.059005	-0.242485	-0.198725	0.425737	0.040792	0.056959	-0.251489	0.159424	-0.081416	0.528373	-0.035833	0.396741	0.170554	0.553062	0.393118	0.16002	0.05513	0.614328	-0.273724	0.079655	0.020589	-0.162895	-0.240191	0.387175	-0.252138	-0.101575	-0.318113	-0.082839	-0.091956	-0.461582	-0.186618	-0.254174	-0.211235	0.022959	-0.116147	0.229633	-0.475549	0.208737	-0.041038	0.0738	-0.14618	-0.075297	0.22245	0.526455	0.150746
"IMAGE:429298"	0.22997	0.190837	-0.429386	-0.340031	-0.314993	0.254575	-0.071328	0.097859	-0.14943	0.026694	-0.01223	0.067007	-0.658655	-0.322371	0.000236	-0.45889	0.275423	-0.02112	0.956616	-0.007345	-0.373119	-0.098938	0.040634	0.038444	-0.047119	-0.183182	0.340003	0.152695	-0.304423	0.310745	-0.36619	0.261357	-0.088704	-0.232782	0.157548	0.00476	-0.144441	0.23583	-0.263585	0.281071	0.456424	-0.031487	0.009468	-0.16307	0.015482	0.06232	-0.219773	0.114173
"IMAGE:52327"	-0.316444	0.238552	0.143991	0.224082	0.100118	0.089888	-0.027942	0.196834	-0.364503	0.157707	0.478824	0.519624	0.24597	0.158309	-0.137415	0.123355	0.056042	0.017001	-0.328559	-0.062582	-0.453114	-0.27284	-0.146762	0.226095	-0.236078	-0.157763	0.064568	-0.462029	0.404265	-0.241513	0.227377	-0.350091	-0.08404	-0.544454	0.276138	-0.217483	0.293007	-0.128479	0.412067	0.225458	-0.305508	0.03549	-0.18812	0.410965	-0.393295	0.377654	0.193703	-0.137548
"IMAGE:248654"	-0.146012	-0.411085	-0.053247	0.134607	0.238655	0.436157	0.320627	0.154258	0.148515	0.026122	-0.183718	0.148801	0.315137	0.171866	0.156785	-0.236304	-0.300656	-0.281915	0.093655	0.016441	0.281563	0.069034	-0.009683	0.176647	0.118345	-0.424197	-0.223462	-0.118063	-0.519507	-0.084327	-0.038221	0.018897	-0.283454	0.070789	-0.285567	-0.130513	0.102639	0.350119	-0.178193	0.173644	0.165233	-0.248089	-0.315853	-0.129291	-0.307604	-0.157999	0.072278	1.837346
"IMAGE:1506319"	0.347521	0.160557	0.012881	-0.103358	0.308296	0.01422	0.428113	0.098957	-0.297639	0.337595	0.418142	0.270666	0.352193	0.175768	-0.558784	-0.255783	0.044234	-0.197173	0.017004	-0.048612	0.055294	-0.63725	-0.19723	-0.355433	-0.009195	-0.633337	0.649392	0.000162	-0.669676	0.310467	0.03992	0.702961	-0.945738	-0.62136	0.074938	0.158027	0.155697	0.122025	0.208964	-0.28715	0.336339	0.099409	-0.490649	0.262236	-0.290399	0.11827	0.241707	0.204955
"IMAGE:182390"	-0.257611	-0.085372	0.015993	0.222683	0.018305	0.024815	0.23939	0.327586	0.028518	-0.244166	0.02982	-0.104211	0.417663	0.106731	0.178566	-0.131563	-0.143977	-0.270641	0.462885	-0.192088	0.228175	-0.041112	0.281173	-0.173389	0.505954	-0.210109	0.065197	0.015982	0.156146	-0.46373	0.197889	-0.002934	0.234856	-0.207057	0.062154	-0.275953	-0.133997	-0.23315	0.138836	-0.423186	0.232913	-0.094287	0.217052	-0.013461	-0.364728	-0.153076	0.199751	-0.20039
"IMAGE:486561"	-0.433024	0.139995	0.184298	-0.173052	0.342259	0.119503	0.139808	-0.10737	0.29511	0.290153	0.233568	0.003534	0.255652	0.165184	0.16077	0.202036	0.428672	-0.091605	0.374629	-0.083996	0.221526	0.204084	0.183693	-0.110433	0.093765	0.004113	0.294603	-0.119865	0.129353	0.046003	0.152697	-0.191307	0.052055	-0.036585	-0.049155	-0.127787	-0.188595	-0.133231	-0.002618	-0.304707	-0.107989	-0.222474	-0.262531	-0.230397	-0.502364	-0.402217	-0.355337	-0.175214
"IMAGE:1840224"	0.493315	0.233065	0.114917	0.188858	0.243377	-0.060379	0.200384	0.336604	0.332458	-0.281135	0.250469	0.261714	0.285204	0.116333	-0.118449	-0.184067	-1.100596	0.084949	0.659175	-0.099404	0.045757	-0.297377	-0.253437	0.184554	-0.037349	0.061644	-0.043388	-0.37386	-0.003908	-0.611176	0.114016	-0.159865	-0.331138	-0.085908	-0.071383	0.132758	0.00777	-0.375846	0.143587	0.232808	-0.184354	-0.065901	-0.046557	-0.006122	-0.229808	0.27076	-0.214289	0.098289
"YNL200C"	-0.30659	0.36236	-0.359245	0.126024	-0.034443	-0.377075	0.151589	0.143962	-0.187036	0.125985	0.3022	0.001067	0.545526	0.683483	0.080736	-0.164427	0.020502	0.356975	0.089009	-0.392761	0.634391	-0.145786	0.060197	0.076926	0.347557	-0.615376	-0.192239	-0.55869	0.171842	0.197282	-0.094724	0.0223	-0.161939	-0.090638	0.439943	-0.07145	0.088405	-0.29685	1.541582	-0.084247	-0.39128	-0.102543	0.166062	-0.34583	0.286272	-0.012267	0.047245	-1.828442
"IMAGE:1603251"	0.12036	-0.113017	-0.42972	0.314262	0.067055	-0.019642	0.087774	0.340355	-0.17862	0.175814	0.273241	-0.179305	-0.253749	0.290191	0.261366	-0.060356	0.324144	0.324027	0.087104	0.181044	0.34733	0.043234	-0.412923	-0.020887	-0.266093	0.622063	-0.220166	0.098779	-0.276973	-0.108	-0.027021	-0.312536	-0.322327	0.42571	-0.026116	-0.093333	-0.517041	-0.194633	-0.265626	-0.731184	-0.24606	0.533762	0.043149	-0.557954	0.097684	0.068278	-0.273005	0.943707
"IMAGE:455275"	-0.217941	-0.086766	-0.229472	-0.208842	-0.301389	-0.41466	-0.304742	-0.271004	-0.61058	-0.218848	-0.120004	-0.090106	-0.261928	0.014672	-0.063232	-0.181766	-0.191712	-0.039582	-0.290381	-0.403092	-0.358919	-0.040441	-0.316071	-0.089622	-0.107562	0.157098	0.160733	0.292196	-0.029286	0.19808	0.027281	0.191864	0.106468	0.438223	0.230682	0.174378	0.210744	0.173903	0.202127	0.417933	0.1894	0.367841	-0.050595	0.134413	0.328842	0.367971	0.406154	0.332331
"IMAGE:914733"	0.080869	-0.120731	0.223828	0.107079	0.327333	0.118878	-0.179529	-0.271492	0.237617	0.197875	0.108983	-0.513537	0.231534	0.08541	0.022987	-0.04836	0.079473	-0.194134	0.133528	0.024339	0.058981	0.464876	0.080715	0.285951	0.453338	0.434683	-0.83198	0.326984	-0.525127	0.180297	-0.00037	-0.040886	-0.296647	0.60178	-0.048149	-2.158321	-0.194271	0.417898	0.031547	0.226352	-0.628836	0.044423	0.202328	0.24787	0.306034	0.358933	-0.150155	-0.037369
"IMAGE:109153"	0.354376	0.66932	0.773516	0.021777	0.273963	0.135639	0.303167	-0.464368	-0.052639	-0.350758	0.115805	0.634892	0.270915	0.141154	0.412598	0.010223	0.213523	-0.258735	0.432632	0.000971	0.188583	-0.413906	0.260474	-0.000533	0.345943	-0.693328	-0.634963	-1.308048	0.692039	-0.895364	0.423791	-0.743874	-0.097837	-0.704468	0.148721	-0.784929	0.289235	0.056929	0.158968	0.100198	-0.047391	-0.079424	0.051727	0.395037	0.220278	-0.083778	0.150216	-0.358783
"IMAGE:1675391"	-0.385309	-0.047988	-0.075238	-0.005137	-0.050578	-0.27948	-0.184111	-0.33258	-0.418786	-0.277527	-0.234828	-0.343444	0.311332	0.05448	-0.339086	0.02856	0.313906	0.087948	0.038507	0.085615	-0.307937	0.173405	-0.355188	0.210543	-0.221568	-0.062715	0.054096	0.302586	0.184525	0.17029	0.100149	0.016994	0.042759	0.206587	0.007291	0.285807	0.303243	0.165581	-0.198088	0.219956	-0.002398	0.21558	0.037118	0.079349	0.29193	0.27052	-0.064316	-0.518961
"IMAGE:1947157"	0.323025	0.416999	-0.28672	-0.233862	-0.304371	0.230655	-0.378584	0.216313	-0.243312	0.009001	-0.367568	0.554073	-0.408456	0.100149	0.125543	-0.236451	-0.113366	0.44413	-1.022507	0.042734	-0.470367	0.171065	0.242023	-0.475048	0.836207	0.102125	0.281818	-0.154436	-0.320279	-0.008141	0.568266	-0.173667	0.289696	-0.77687	0.026449	0.259485	0.239098	0.311403	-0.054716	-0.116772	-0.01517	-0.06518	0.169721	-0.081378	-0.082977	0.250644	0.237001	0.164254
"IMAGE:397575"	0.284174	0.010636	-0.17209	0.433901	-0.557168	-0.505513	-0.379699	0.102501	-0.353986	0.333319	-0.170621	-0.026682	0.154557	-0.124013	0.038807	-0.160787	0.229102	-0.359698	0.073912	-0.0297	0.184232	-0.120108	-0.475485	0.001826	0.349502	0.052544	-0.461235	0.373706	0.055952	0.360947	-0.24621	-0.239878	0.480805	-0.363902	0.106345	-0.190642	0.0794	-0.082695	0.165301	-0.088386	0.459058	-0.197797	0.318214	-0.4375	0.069744	0.151385	0.305764	-0.144139
"IMAGE:1605219"	-0.424295	-0.216329	0.017641	-1.440206	-0.477661	0.701909	0.17844	0.335018	-0.529632	0.404156	-0.407711	0.52932	0.33645	0.631058	0.544052	-0.142881	0.575338	0.387885	0.119419	0.311717	0.678405	0.017959	-0.224118	0.202716	0.034514	0.278246	-0.750934	0.226218	-0.206544	0.060678	0.036794	0.261277	-0.096031	0.066666	-0.142348	0.138893	-0.502723	-0.479484	-0.76358	-0.003818	-0.077917	-0.267156	0.307066	-0.32491	0.28544	0.088963	0.467455	-0.341979
